"id","order_id","product_id","quantity","discount"
1445,"CA-2014-161032","FUR-CH-10001482",3,0.00
1446,"CA-2014-161249","OFF-BI-10001097",5,0.70
1447,"CA-2014-161249","OFF-FA-10004838",3,0.20
1448,"CA-2014-161508","OFF-FA-10001561",2,0.20
1449,"CA-2014-161508","FUR-CH-10002126",3,0.30
1450,"CA-2014-161508","OFF-AR-10003158",7,0.20
1451,"CA-2014-161508","OFF-PA-10001804",3,0.20
1452,"CA-2014-161634","OFF-PA-10002262",5,0.00
1453,"CA-2014-162089","FUR-CH-10002304",7,0.30
1454,"CA-2014-162089","OFF-EN-10002230",5,0.20
1455,"CA-2014-162089","TEC-PH-10001819",7,0.20
1456,"CA-2014-162278","TEC-PH-10000526",5,0.20
1457,"CA-2014-162278","FUR-FU-10000448",4,0.00
1458,"CA-2014-162362","OFF-BI-10000546",4,0.00
1459,"CA-2014-162362","OFF-BI-10000756",3,0.00
1460,"CA-2014-162684","OFF-FA-10000992",2,0.20
1461,"CA-2014-162775","OFF-BI-10004187",3,0.00
1462,"CA-2014-162775","OFF-EN-10001990",2,0.00
1463,"CA-2014-162775","OFF-EN-10001532",3,0.00
1464,"CA-2014-162775","OFF-ST-10000025",6,0.00
1465,"CA-2014-162775","TEC-AC-10003174",6,0.00
1466,"CA-2014-162866","OFF-ST-10002562",4,0.20
1467,"CA-2014-162866","FUR-FU-10001473",6,0.60
1468,"CA-2014-162992","OFF-FA-10004248",5,0.00
1469,"CA-2014-162992","OFF-LA-10001934",2,0.00
1470,"CA-2014-162992","TEC-PH-10002085",4,0.20
1471,"CA-2014-162992","TEC-PH-10001944",5,0.20
1472,"CA-2014-163013","OFF-AR-10001954",3,0.00
1473,"CA-2014-163034","OFF-ST-10000046",5,0.20
1474,"CA-2014-163223","OFF-LA-10004409",5,0.00
1475,"CA-2014-163223","TEC-PH-10000730",7,0.00
1476,"CA-2014-163223","OFF-BI-10001597",3,0.00
1477,"CA-2014-163223","OFF-AR-10001573",4,0.00
1478,"CA-2014-163223","OFF-PA-10000675",3,0.00
1479,"CA-2014-163293","TEC-AC-10000023",4,0.00
1480,"CA-2014-163293","TEC-AC-10004209",3,0.00
1481,"CA-2014-163412","FUR-CH-10004875",3,0.10
1482,"CA-2014-163419","TEC-PH-10000560",2,0.20
1483,"CA-2014-163419","OFF-AR-10000034",1,0.20
1484,"CA-2014-163419","FUR-CH-10000665",5,0.20
1485,"CA-2014-163447","FUR-CH-10004477",14,0.10
1486,"CA-2014-163468","FUR-TA-10002533",4,0.50
1487,"CA-2014-163468","OFF-BI-10004728",3,0.80
1488,"CA-2014-163468","FUR-BO-10003546",6,0.30
1489,"CA-2014-163468","FUR-FU-10001546",2,0.60
1490,"CA-2014-163468","OFF-ST-10000025",5,0.20
1491,"CA-2014-163552","OFF-LA-10001175",5,0.00
1492,"CA-2014-163552","OFF-PA-10000474",5,0.00
1493,"CA-2014-163552","TEC-PH-10003885",3,0.00
1494,"CA-2014-163552","FUR-CH-10003379",3,0.00
1495,"CA-2014-163552","FUR-FU-10000629",9,0.00
1496,"CA-2014-163559","OFF-BI-10002026",3,0.20
1497,"CA-2014-163650","OFF-BI-10004965",3,0.00
1498,"CA-2014-163650","OFF-AR-10002375",3,0.00
1499,"CA-2014-163748","OFF-AP-10004052",4,0.80
1500,"CA-2014-163748","TEC-CO-10002095",5,0.20
1501,"CA-2014-163867","OFF-ST-10000877",3,0.20
1502,"CA-2014-163867","OFF-LA-10001771",4,0.20
1503,"CA-2014-163867","FUR-FU-10001475",7,0.60
1504,"CA-2014-164182","TEC-PH-10002070",1,0.40
1505,"CA-2014-164182","FUR-FU-10001057",2,0.20
1506,"CA-2014-164182","TEC-PH-10002583",2,0.40
1507,"CA-2014-164182","OFF-AR-10001044",2,0.20
1508,"CA-2014-164210","FUR-TA-10000849",2,0.50
1509,"CA-2014-164210","OFF-PA-10002259",4,0.20
1510,"CA-2014-164224","FUR-FU-10000308",3,0.20
1511,"CA-2014-164224","OFF-PA-10001526",4,0.20
1512,"CA-2014-164259","OFF-AR-10003373",4,0.20
1513,"CA-2014-164315","OFF-PA-10004248",3,0.00
1514,"CA-2014-164315","OFF-AP-10003842",5,0.00
1515,"CA-2014-164315","TEC-PH-10001128",7,0.00
1516,"CA-2014-164385","OFF-AP-10002191",3,0.20
1517,"CA-2014-164469","OFF-AR-10003478",11,0.20
1518,"CA-2014-164469","TEC-PH-10002115",5,0.20
1519,"CA-2014-164469","OFF-AR-10000475",1,0.20
1520,"CA-2014-164721","OFF-PA-10000575",4,0.00
1521,"CA-2014-164721","OFF-AP-10000240",6,0.00
1522,"CA-2014-164721","FUR-FU-10001940",3,0.00
1523,"CA-2014-164742","FUR-CH-10002880",2,0.00
1524,"CA-2014-164742","OFF-BI-10004738",1,0.00
1525,"CA-2014-164749","OFF-LA-10004484",3,0.20
1526,"CA-2014-164861","OFF-PA-10001972",4,0.00
1527,"CA-2014-164903","OFF-PA-10003363",2,0.00
1528,"CA-2014-164910","OFF-AR-10003651",3,0.20
1529,"CA-2014-164973","TEC-MA-10002927",2,0.00
1530,"CA-2014-164973","TEC-AC-10000892",4,0.00
1531,"CA-2014-164973","TEC-PH-10004093",6,0.00
1532,"CA-2014-164973","FUR-CH-10002602",1,0.10
1533,"CA-2014-164973","OFF-ST-10002974",1,0.00
1534,"CA-2014-165309","OFF-BI-10001267",1,0.80
1535,"CA-2014-165309","OFF-AR-10003582",3,0.20
1536,"CA-2014-165309","OFF-PA-10003724",5,0.20
1537,"CA-2014-165309","OFF-PA-10001033",8,0.20
1538,"CA-2014-165309","TEC-PH-10003505",2,0.20
1539,"CA-2014-165309","TEC-PH-10004959",3,0.20
1540,"CA-2014-165309","OFF-BI-10001359",5,0.80
1541,"CA-2014-165379","OFF-PA-10002245",3,0.20
1542,"CA-2014-165379","OFF-PA-10003072",2,0.20
1543,"CA-2014-165393","OFF-BI-10001658",1,0.80
1544,"CA-2014-165428","OFF-BI-10002949",3,0.80
1545,"CA-2014-165428","OFF-PA-10004100",6,0.20
1546,"CA-2014-165477","OFF-AP-10003281",5,0.20
1547,"CA-2014-165540","OFF-BI-10004094",5,0.80
1548,"CA-2014-165568","OFF-BI-10001031",5,0.20
1549,"CA-2014-165764","OFF-ST-10001558",2,0.20
1550,"CA-2014-165764","FUR-FU-10001468",3,0.20
1551,"CA-2014-165764","OFF-BI-10002982",7,0.70
1552,"CA-2014-165764","FUR-TA-10001768",6,0.40
1553,"CA-2014-165806","OFF-PA-10003441",9,0.00
1554,"CA-2014-165806","TEC-PH-10004922",3,0.00
1555,"CA-2014-165974","OFF-AR-10003405",7,0.20
1556,"CA-2014-166051","TEC-PH-10002538",3,0.00
1557,"CA-2014-166051","TEC-PH-10002680",3,0.00
1558,"CA-2014-166086","FUR-TA-10003469",2,0.30
1559,"CA-2014-166086","OFF-BI-10001078",3,0.00
1560,"CA-2014-166086","FUR-CH-10004675",4,0.00
1561,"CA-2014-166086","OFF-AR-10002578",3,0.00
1562,"CA-2014-166191","TEC-AC-10004659",7,0.20
1563,"CA-2014-166191","OFF-ST-10003455",2,0.20
1564,"CA-2014-166457","OFF-AR-10003651",2,0.00
1565,"CA-2014-166457","OFF-PA-10001363",2,0.00
1566,"CA-2014-166457","OFF-PA-10003016",3,0.00
1567,"CA-2014-166471","TEC-PH-10000038",2,0.20
1568,"CA-2014-166471","TEC-PH-10001530",4,0.20
1569,"CA-2014-166555","TEC-PH-10004912",3,0.00
1570,"CA-2014-166590","TEC-AC-10003433",2,0.00
1571,"CA-2014-166590","OFF-PA-10000482",2,0.00
1572,"CA-2014-166716","FUR-CH-10004495",2,0.30
1573,"CA-2014-166730","OFF-ST-10002554",1,0.20
1574,"CA-2014-166744","TEC-AC-10003628",2,0.00
1575,"CA-2014-166744","FUR-BO-10001337",3,0.00
1576,"CA-2014-166744","FUR-FU-10004952",3,0.00
1577,"CA-2014-166863","TEC-MA-10001972",2,0.40
1578,"CA-2014-166863","OFF-BI-10000756",4,0.80
1579,"CA-2014-166863","TEC-PH-10000369",2,0.20
1580,"CA-2014-166863","FUR-BO-10001608",4,0.32
1581,"CA-2014-166863","OFF-PA-10001166",3,0.20
1582,"CA-2014-166863","OFF-PA-10000587",2,0.20
1583,"CA-2014-166863","OFF-ST-10004123",7,0.20
1584,"CA-2014-166884","FUR-FU-10003981",5,0.20
1585,"CA-2014-166884","OFF-FA-10001561",6,0.20
1586,"CA-2014-166891","FUR-CH-10003298",5,0.10
1587,"CA-2014-166954","FUR-FU-10003708",5,0.00
1588,"CA-2014-166954","FUR-CH-10003973",5,0.20
1589,"CA-2014-166954","OFF-AP-10001391",3,0.00
1590,"CA-2014-166961","OFF-BI-10002353",3,0.20
1591,"CA-2014-166961","OFF-AP-10001366",1,0.00
1592,"CA-2014-166961","OFF-FA-10003485",3,0.00
1593,"CA-2014-166961","OFF-ST-10004507",3,0.00
1594,"CA-2014-166989","FUR-CH-10001797",2,0.10
1595,"CA-2014-166989","OFF-PA-10004470",2,0.00
1596,"CA-2014-167164","OFF-ST-10000107",2,0.00
1597,"CA-2014-167199","FUR-CH-10004063",9,0.00
1598,"CA-2014-167199","OFF-PA-10000955",1,0.00
1599,"CA-2014-167199","TEC-PH-10004977",2,0.00
1600,"CA-2014-167199","OFF-AR-10001662",2,0.00
1601,"CA-2014-167199","OFF-BI-10004632",2,0.00
1602,"CA-2014-167199","OFF-FA-10001883",4,0.00
1603,"CA-2014-167199","TEC-PH-10004539",4,0.00
1604,"CA-2014-167360","TEC-AC-10001772",7,0.00
1605,"CA-2014-167486","FUR-FU-10003268",5,0.00
1606,"CA-2014-167724","OFF-LA-10002368",3,0.00
1607,"CA-2014-167850","OFF-PA-10001937",3,0.20
1608,"CA-2014-167850","TEC-PH-10002398",2,0.20
1609,"CA-2014-167927","FUR-FU-10002918",3,0.00
1610,"CA-2014-167927","OFF-AP-10002311",4,0.10
1611,"CA-2014-167927","OFF-BI-10004364",5,0.00
1612,"CA-2014-167927","FUR-FU-10002268",3,0.00
1613,"CA-2014-167927","OFF-AR-10004456",3,0.00
1614,"CA-2014-167927","OFF-ST-10003123",2,0.00
1615,"CA-2014-167927","OFF-ST-10000760",1,0.00
1616,"CA-2014-167927","OFF-BI-10000605",5,0.00
1617,"CA-2014-167997","FUR-BO-10004409",2,0.00
1618,"CA-2014-167997","OFF-BI-10001758",2,0.00
1619,"CA-2014-168130","FUR-CH-10000988",7,0.10
1620,"CA-2014-168158","OFF-BI-10001759",2,0.20
1621,"CA-2014-168305","OFF-LA-10003498",3,0.00
1622,"CA-2014-168305","OFF-PA-10004947",5,0.00
1623,"CA-2014-168312","OFF-ST-10003692",3,0.20
1624,"CA-2014-168312","FUR-TA-10001866",3,0.30
1625,"CA-2014-168368","OFF-ST-10002583",2,0.00
1626,"CA-2014-168368","FUR-FU-10002298",3,0.00
1627,"CA-2014-168368","FUR-CH-10001146",1,0.00
1628,"CA-2014-168368","OFF-LA-10004853",3,0.00
1629,"CA-2014-168368","OFF-BI-10004654",3,0.00
1630,"CA-2014-168368","OFF-BI-10004728",2,0.00
1631,"CA-2014-168473","OFF-ST-10000563",6,0.00
1632,"CA-2014-168494","FUR-TA-10003473",12,0.20
1633,"CA-2014-168494","FUR-TA-10004619",6,0.20
1634,"CA-2014-168494","FUR-BO-10004467",3,0.15
1635,"CA-2014-168592","OFF-ST-10002406",1,0.00
1636,"CA-2014-168592","OFF-AP-10004785",5,0.00
1637,"CA-2014-168592","OFF-FA-10002988",2,0.00
1638,"CA-2014-168823","OFF-LA-10004425",9,0.20
1639,"CA-2014-168823","OFF-PA-10004000",3,0.20
1640,"CA-2014-168984","OFF-PA-10001166",3,0.20
1641,"CA-2014-168984","OFF-ST-10001097",5,0.20
1642,"CA-2014-168984","TEC-PH-10000038",4,0.20
1643,"CA-2014-169019","FUR-FU-10004666",3,0.60
1644,"CA-2014-169019","OFF-BI-10004995",8,0.80
1645,"CA-2014-169019","OFF-AP-10003281",2,0.80
1646,"CA-2014-169019","OFF-BI-10001679",5,0.80
1647,"CA-2014-169019","TEC-AC-10002076",9,0.20
1648,"CA-2014-169019","OFF-BI-10001524",4,0.80
1649,"CA-2014-169033","OFF-AR-10001915",5,0.00
1650,"CA-2014-169061","OFF-BI-10001617",6,0.20
1651,"CA-2014-169061","OFF-SU-10000381",2,0.00
1652,"CA-2014-169061","OFF-PA-10001878",2,0.00
1653,"CA-2014-169061","OFF-AR-10000588",3,0.00
1654,"CA-2014-169061","TEC-AC-10002001",3,0.00
1655,"CA-2014-169257","OFF-PA-10002319",2,0.20
1656,"CA-2014-169257","OFF-BI-10002557",1,0.70
1657,"CA-2014-169446","OFF-PA-10000295",3,0.20
1658,"CA-2014-169446","OFF-ST-10000419",3,0.20
1659,"CA-2014-169446","TEC-PH-10002817",3,0.20
1660,"CA-2014-169460","FUR-FU-10004017",3,0.00
1661,"CA-2014-169642","OFF-ST-10002574",2,0.00
1662,"CA-2014-169649","OFF-AP-10003287",2,0.80
1663,"CA-2014-169649","OFF-PA-10000143",2,0.20
1664,"CA-2014-169684","OFF-ST-10000934",3,0.20
1665,"CA-2014-169684","FUR-TA-10003008",3,0.40
1666,"CA-2014-169726","OFF-BI-10004600",7,0.20
1667,"CA-2014-169775","OFF-EN-10001749",2,0.20
1668,"CA-2014-169775","FUR-TA-10001857",3,0.45
1669,"CA-2014-169775","OFF-BI-10004390",4,0.70
1670,"CA-2014-169803","FUR-TA-10000688",3,0.00
1671,"CA-2014-169803","TEC-AC-10003441",2,0.00
1672,"CA-2014-169852","OFF-BI-10001460",3,0.20
1673,"CA-2015-100146","FUR-CH-10003833",2,0.20
1674,"CA-2015-100146","FUR-BO-10004015",5,0.15
1675,"CA-2015-100146","FUR-FU-10001979",3,0.00
1676,"CA-2015-100146","FUR-CH-10004495",3,0.20
1677,"CA-2015-100216","OFF-PA-10000788",6,0.20
1678,"CA-2015-100216","OFF-PA-10002968",3,0.20
1679,"CA-2015-100251","OFF-LA-10003766",10,0.00
1680,"CA-2015-100251","OFF-SU-10000898",4,0.00
1681,"CA-2015-100454","OFF-AR-10002578",4,0.00
1682,"CA-2015-100454","OFF-AR-10004648",3,0.00
1683,"CA-2015-100454","FUR-BO-10001519",4,0.20
1684,"CA-2015-100545","OFF-BI-10003638",2,0.70
1685,"CA-2015-100573","OFF-EN-10000461",2,0.00
1686,"CA-2015-100657","FUR-CH-10003535",2,0.10
1687,"CA-2015-100685","OFF-FA-10003472",4,0.00
1688,"CA-2015-100685","OFF-BI-10003094",2,0.00
1689,"CA-2015-100685","OFF-PA-10001289",3,0.00
1690,"CA-2015-100734","OFF-BI-10002609",4,0.70
1691,"CA-2015-100734","OFF-ST-10001522",2,0.20
1692,"CA-2015-100769","TEC-AC-10002402",4,0.20
1693,"CA-2015-100818","FUR-FU-10002703",2,0.60
1694,"CA-2015-100818","OFF-PA-10001125",7,0.20
1695,"CA-2015-100818","OFF-BI-10004364",3,0.80
1696,"CA-2015-100818","OFF-LA-10000443",2,0.20
1697,"CA-2015-100888","OFF-PA-10001019",3,0.20
1698,"CA-2015-101000","OFF-AP-10000179",3,0.00
1699,"CA-2015-101007","TEC-AC-10001266",2,0.20
1700,"CA-2015-101091","TEC-AC-10003280",2,0.20
1701,"CA-2015-101091","OFF-BI-10001107",6,0.70
1702,"CA-2015-101126","OFF-ST-10000943",5,0.20
1703,"CA-2015-101154","OFF-ST-10004186",4,0.00
1704,"CA-2015-101707","OFF-SU-10001218",3,0.00
1705,"CA-2015-101707","OFF-PA-10002968",5,0.00
1706,"CA-2015-101707","OFF-LA-10000134",1,0.00
1707,"CA-2015-101868","OFF-BI-10002133",3,0.70
1708,"CA-2015-101868","TEC-AC-10004396",5,0.20
1709,"CA-2015-101868","OFF-BI-10003876",5,0.70
1710,"CA-2015-101889","OFF-EN-10003286",3,0.20
1711,"CA-2015-101889","FUR-TA-10004154",9,0.40
1712,"CA-2015-101910","FUR-CH-10002647",5,0.20
1713,"CA-2015-101924","OFF-BI-10000962",2,0.70
1714,"CA-2015-102015","OFF-EN-10002504",1,0.00
1715,"CA-2015-102015","OFF-PA-10002464",5,0.00
1716,"CA-2015-102015","OFF-FA-10000490",1,0.00
1717,"CA-2015-102015","OFF-ST-10001713",2,0.00
1718,"CA-2015-102015","OFF-AR-10004685",2,0.00
1719,"CA-2015-102015","OFF-LA-10002043",2,0.00
1720,"CA-2015-102036","OFF-ST-10003123",6,0.00
1721,"CA-2015-102260","OFF-ST-10002289",1,0.20
1722,"CA-2015-102260","OFF-ST-10003716",4,0.20
1723,"CA-2015-102260","OFF-LA-10003714",4,0.20
1724,"CA-2015-102260","OFF-AR-10001315",2,0.20
1725,"CA-2015-102260","OFF-BI-10000042",2,0.70
1726,"CA-2015-102281","FUR-BO-10002545",3,0.20
1727,"CA-2015-102281","OFF-PA-10000061",8,0.00
1728,"CA-2015-102281","FUR-BO-10002613",4,0.20
1729,"CA-2015-102281","OFF-AR-10003514",5,0.00
1730,"CA-2015-102281","TEC-PH-10001552",6,0.00
1731,"CA-2015-102316","FUR-CH-10003396",3,0.20
1732,"CA-2015-102316","TEC-PH-10000376",2,0.20
1733,"CA-2015-102491","TEC-MA-10000864",7,0.00
1734,"CA-2015-102491","TEC-AC-10003289",4,0.00
1735,"CA-2015-102491","TEC-PH-10001619",3,0.00
1736,"CA-2015-102582","FUR-CH-10004853",7,0.00
1737,"CA-2015-102582","TEC-PH-10003187",3,0.00
1738,"CA-2015-102582","FUR-TA-10003569",2,0.00
1739,"CA-2015-102722","TEC-AC-10003116",6,0.00
1740,"CA-2015-102778","FUR-FU-10000087",1,0.20
1741,"CA-2015-102806","OFF-BI-10001597",2,0.70
1742,"CA-2015-102848","FUR-CH-10000595",1,0.20
1743,"CA-2015-102855","OFF-AR-10002467",8,0.00
1744,"CA-2015-102855","TEC-AC-10001767",6,0.00
1745,"CA-2015-102876","OFF-BI-10000848",3,0.70
1746,"CA-2015-102876","OFF-BI-10004781",1,0.70
1747,"CA-2015-102876","TEC-PH-10002680",6,0.40
1748,"CA-2015-103072","OFF-PA-10003172",4,0.00
1749,"CA-2015-103072","OFF-AR-10000127",5,0.00
1750,"CA-2015-103093","OFF-EN-10003286",9,0.00
1751,"CA-2015-103135","FUR-FU-10001487",3,0.00
1752,"CA-2015-103135","OFF-BI-10000069",9,0.00
1753,"CA-2015-103135","OFF-BI-10000069",6,0.00
1754,"CA-2015-103135","TEC-AC-10003289",14,0.00
1755,"CA-2015-103177","OFF-AP-10004540",2,0.00
1756,"CA-2015-103177","TEC-PH-10001527",3,0.00
1757,"CA-2015-103177","TEC-PH-10001795",3,0.00
1758,"CA-2015-103205","TEC-PH-10004896",5,0.20
1759,"CA-2015-103716","TEC-PH-10000347",5,0.20
1760,"CA-2015-103716","OFF-AR-10000658",3,0.00
1761,"CA-2015-103723","OFF-AR-10003251",5,0.00
1762,"CA-2015-103772","OFF-BI-10002867",2,0.00
1763,"CA-2015-103772","OFF-AR-10000538",5,0.00
1764,"CA-2015-103793","OFF-PA-10001125",3,0.20
1765,"CA-2015-103835","FUR-FU-10000010",3,0.00
1766,"CA-2015-103835","OFF-AP-10002651",4,0.00
1767,"CA-2015-103870","TEC-AC-10004227",7,0.20
1768,"CA-2015-103870","OFF-ST-10002562",3,0.20
1769,"CA-2015-103870","FUR-FU-10002030",3,0.20
1770,"CA-2015-103870","TEC-AC-10002370",3,0.20
1771,"CA-2015-103870","FUR-BO-10002853",2,0.20
1772,"CA-2015-103933","TEC-AC-10004171",9,0.00
1773,"CA-2015-103954","FUR-BO-10004690",5,0.00
1774,"CA-2015-103961","OFF-LA-10004484",6,0.20
1775,"CA-2015-104038","OFF-PA-10002751",5,0.00
1776,"CA-2015-104038","OFF-ST-10002554",3,0.00
1777,"CA-2015-104052","TEC-PH-10003215",4,0.20
1778,"CA-2015-104059","OFF-AR-10000634",1,0.20
1779,"CA-2015-104115","TEC-PH-10002844",2,0.20
1780,"CA-2015-104129","FUR-TA-10004152",7,0.30
1781,"CA-2015-104129","TEC-PH-10003800",2,0.00
1782,"CA-2015-104241","FUR-FU-10001473",14,0.00
1783,"CA-2015-104297","OFF-PA-10000474",3,0.20
1784,"CA-2015-104346","OFF-PA-10001166",3,0.20
1785,"CA-2015-104346","OFF-AR-10001473",5,0.20
1786,"CA-2015-104346","FUR-BO-10003450",4,0.70
1787,"CA-2015-104346","OFF-AR-10001545",3,0.20
1788,"CA-2015-104346","TEC-AC-10004396",4,0.20
1789,"CA-2015-104346","FUR-FU-10002456",9,0.20
1790,"CA-2015-104346","OFF-PA-10003256",3,0.20
1791,"CA-2015-104346","FUR-FU-10001473",5,0.20
1792,"CA-2015-104346","FUR-TA-10000849",5,0.50
1793,"CA-2015-104486","OFF-ST-10000876",3,0.00
1794,"CA-2015-104486","OFF-SU-10002573",2,0.00
1795,"CA-2015-104486","OFF-BI-10000309",1,0.20
1796,"CA-2015-104493","OFF-BI-10004817",6,0.20
1797,"CA-2015-104514","OFF-ST-10001837",2,0.00
1798,"CA-2015-104514","OFF-PA-10004285",3,0.00
1799,"CA-2015-104514","OFF-AR-10001473",3,0.00
1800,"CA-2015-104626","OFF-BI-10001510",5,0.00
1801,"CA-2015-104626","OFF-ST-10003208",6,0.00
1802,"CA-2015-104626","FUR-FU-10000308",2,0.00
1803,"CA-2015-104626","FUR-CH-10003817",1,0.00
1804,"CA-2015-104871","FUR-CH-10003298",4,0.30
1805,"CA-2015-104941","TEC-CO-10004202",3,0.00
1806,"CA-2015-104941","OFF-PA-10003363",5,0.00
1807,"CA-2015-104941","OFF-AR-10004269",6,0.00
1808,"CA-2015-104941","OFF-BI-10001249",3,0.00
1809,"CA-2015-104948","OFF-PA-10004610",7,0.00
1810,"CA-2015-104948","OFF-BI-10001267",2,0.20
1811,"CA-2015-104948","FUR-BO-10004357",4,0.15
1812,"CA-2015-105102","OFF-PA-10002365",2,0.00
1813,"CA-2015-105102","OFF-BI-10002082",3,0.20
1814,"CA-2015-105102","FUR-BO-10004709",1,0.20
1815,"CA-2015-105158","OFF-PA-10001970",3,0.00
1816,"CA-2015-105158","FUR-FU-10001706",2,0.00
1817,"CA-2015-105221","OFF-FA-10001135",2,0.20
1818,"CA-2015-105221","TEC-AC-10002323",2,0.20
1819,"CA-2015-105312","OFF-EN-10002600",3,0.20
1820,"CA-2015-105312","OFF-BI-10002049",3,0.70
1821,"CA-2015-105347","OFF-AR-10003045",5,0.00
1822,"CA-2015-105347","OFF-PA-10000675",9,0.00
1823,"CA-2015-105361","OFF-PA-10002615",4,0.00
1824,"CA-2015-105508","OFF-EN-10003055",1,0.00
1825,"CA-2015-105571","OFF-BI-10001359",5,0.70
1826,"CA-2015-105571","OFF-BI-10003305",9,0.70
1827,"CA-2015-105599","FUR-TA-10003837",3,0.40
1828,"CA-2015-105599","OFF-ST-10002486",2,0.00
1829,"CA-2015-105613","TEC-AC-10000521",3,0.20
1830,"CA-2015-105613","OFF-AP-10000026",6,0.80
1831,"CA-2015-105627","FUR-BO-10002916",3,0.00
1832,"CA-2015-105627","TEC-PH-10003012",5,0.00
1833,"CA-2015-105627","FUR-FU-10000308",6,0.00
1834,"CA-2015-105627","FUR-CH-10002084",7,0.00
1835,"CA-2015-105627","OFF-AR-10002704",1,0.00
1836,"CA-2015-105634","OFF-AR-10001573",5,0.00
1837,"CA-2015-105690","FUR-BO-10003965",2,0.32
1838,"CA-2015-105690","TEC-CO-10001571",1,0.20
1839,"CA-2015-105690","OFF-LA-10000240",2,0.20
1840,"CA-2015-105725","OFF-LA-10003510",2,0.00
1841,"CA-2015-105725","FUR-TA-10001676",1,0.20
1842,"CA-2015-105844","OFF-AR-10001955",4,0.00
1843,"CA-2015-105970","OFF-EN-10001532",6,0.00
1844,"CA-2015-105970","OFF-AR-10003156",1,0.00
1845,"CA-2015-106187","TEC-AC-10001590",3,0.00
1846,"CA-2015-106187","FUR-FU-10000794",3,0.00
1847,"CA-2015-106187","OFF-BI-10004519",1,0.00
1848,"CA-2015-106208","OFF-AP-10004980",7,0.80
1849,"CA-2015-106215","OFF-FA-10001229",4,0.20
1850,"CA-2015-106257","FUR-TA-10002530",2,0.20
1851,"CA-2015-106257","TEC-PH-10001494",2,0.20
1852,"CA-2015-106320","FUR-TA-10000577",3,0.00
1853,"CA-2015-106362","OFF-BI-10003166",3,0.70
1854,"CA-2015-106565","OFF-PA-10000061",8,0.00
1855,"CA-2015-106978","OFF-EN-10004483",1,0.20
1856,"CA-2015-106978","OFF-BI-10002012",2,0.70
1857,"CA-2015-106978","OFF-FA-10003021",3,0.20
1858,"CA-2015-107020","OFF-BI-10003719",2,0.20
1859,"CA-2015-107083","OFF-BI-10000756",2,0.80
1860,"CA-2015-107083","OFF-BI-10002194",5,0.80
1861,"CA-2015-107083","OFF-AP-10004136",3,0.80
1862,"CA-2015-107083","OFF-AR-10002257",2,0.20
1863,"CA-2015-107468","OFF-AR-10000634",2,0.20
1864,"CA-2015-107678","FUR-CH-10001891",2,0.00
1865,"CA-2015-107678","OFF-BI-10002215",3,0.00
1866,"CA-2015-107678","FUR-FU-10003394",3,0.00
1867,"CA-2015-107678","TEC-PH-10002103",5,0.00
1868,"CA-2015-107685","OFF-PA-10003848",4,0.00
1869,"CA-2015-107685","FUR-FU-10002813",4,0.00
1870,"CA-2015-107741","OFF-AR-10002399",1,0.20
1871,"CA-2015-107902","OFF-ST-10001837",11,0.00
1872,"CA-2015-107937","FUR-FU-10002298",6,0.00
1873,"CA-2015-108119","FUR-TA-10002530",2,0.00
1874,"CA-2015-108259","OFF-BI-10000315",7,0.70
1875,"CA-2015-108259","OFF-FA-10000624",11,0.20
1876,"CA-2015-108259","OFF-LA-10002945",1,0.20
1877,"CA-2015-108259","FUR-FU-10000023",1,0.20
1878,"CA-2015-108532","TEC-AC-10004510",7,0.00
1879,"CA-2015-108532","TEC-PH-10001750",2,0.00
1880,"CA-2015-108588","OFF-AR-10001615",3,0.00
1881,"CA-2015-108588","OFF-BI-10004506",2,0.20
1882,"CA-2015-108588","OFF-EN-10000461",2,0.00
1883,"CA-2015-108665","TEC-PH-10004188",5,0.00
1884,"CA-2015-108665","FUR-FU-10002191",2,0.00
1885,"CA-2015-108665","OFF-ST-10001526",5,0.00
1886,"CA-2015-108665","FUR-FU-10000965",3,0.00
1887,"CA-2015-108672","FUR-FU-10003799",6,0.00
1888,"CA-2015-109001","TEC-PH-10000562",7,0.40
1889,"CA-2015-109001","TEC-AC-10001101",1,0.20
1890,"CA-2015-109001","OFF-BI-10003529",3,0.70
1891,"CA-2015-109113","TEC-AC-10004761",2,0.20
1892,"CA-2015-109169","OFF-EN-10003296",2,0.00
1893,"CA-2015-109190","OFF-PA-10000069",8,0.20
1894,"CA-2015-109190","TEC-CO-10001943",3,0.20
1895,"CA-2015-109190","OFF-BI-10000977",1,0.80
1896,"CA-2015-109197","OFF-BI-10004632",2,0.20
1897,"CA-2015-109337","OFF-AR-10003759",6,0.00
1898,"CA-2015-109337","TEC-AC-10000990",3,0.00
1899,"CA-2015-109337","TEC-MA-10002930",2,0.00
1900,"CA-2015-109337","OFF-AP-10004052",5,0.00
1901,"CA-2015-109386","OFF-AP-10003266",3,0.00
1902,"CA-2015-109386","OFF-AR-10000122",5,0.00
1903,"CA-2015-109386","OFF-AR-10000380",7,0.00
1904,"CA-2015-109386","FUR-FU-10000308",3,0.00
1905,"CA-2015-109386","TEC-PH-10002890",5,0.00
1906,"CA-2015-109470","OFF-BI-10003707",5,0.00
1907,"CA-2015-109470","OFF-BI-10004492",3,0.00
1908,"CA-2015-109470","OFF-BI-10001072",4,0.00
1909,"CA-2015-109470","OFF-BI-10000977",12,0.00
1910,"CA-2015-109512","FUR-CH-10001146",7,0.10
